UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,soma_subtipos,probabilidade_falha,risco
2301,L49480,L,299.3,308.6,1371,50.5,136,0,0,0,0,0,0,0,3.2601816e-05,Baixo
2302,M17161,M,299.2,308.6,1586,35.7,138,0,0,0,0,0,0,0,3.7843354e-05,Baixo
2303,L49482,L,299.2,308.5,1515,39.8,141,0,0,0,0,0,0,0,7.801389e-06,Baixo
2304,L49483,L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0,0,0.00022981064,Baixo
2305,L49484,L,299.1,308.5,1455,39.8,145,0,0,0,0,0,0,0,0.00056895806,Baixo
2306,H31719,H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0,0,1.29247155e-05,Baixo
2307,L49486,L,299.1,308.6,1260,57.8,152,0,0,0,0,0,0,0,4.0892905e-05,Baixo
2308,H31721,H,299.0,308.5,1623,33.5,154,0,0,0,0,0,0,0,4.922274e-06,Baixo
2309,L49488,L,299.1,308.5,1371,55.5,159,0,0,0,0,0,0,0,0.00013352145,Baixo
2310,L49489,L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0,0,1.1054682e-06,Baixo
2311,M17170,M,299.0,308.4,1535,47.5,163,0,0,0,0,0,0,0,4.9230536e-08,Baixo
2312,M17171,M,299.1,308.6,1491,38.5,166,0,0,0,0,0,0,0,2.0807504e-06,Baixo
2313,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0,0,2.1729971e-05,Baixo
2314,M17173,M,299.1,308.8,1725,26.6,172,0,0,0,0,0,0,0,2.7115551e-05,Baixo
2315,L49494,L,299.2,308.9,1368,47.2,175,0,0,0,0,0,0,0,2.8850047e-05,Baixo
2316,L49495,L,299.2,308.9,1526,37.9,177,0,0,0,0,0,0,0,1.5608544e-05,Baixo
2317,L49496,L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0,0,2.3690753e-05,Baixo
2318,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0,0,2.7081956e-07,Baixo
2319,L49498,L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0,0,3.590267e-05,Baixo
2320,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0,0,3.9145007e-07,Baixo
2321,H31734,H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0,0,0.00025130657,Baixo
2322,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0,0,1.3358622e-05,Baixo
2323,L49502,L,299.2,308.7,1514,41.9,196,0,0,0,0,0,0,0,6.110872e-06,Baixo
2324,M17183,M,299.2,308.7,1401,47.0,198,0,0,0,0,0,0,0,0.004939485,Baixo
2325,L49504,L,299.3,308.8,1636,29.9,201,0,0,0,0,0,0,0,0.0007258215,Baixo
2326,L49505,L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0,0,0.00011264185,Baixo
2327,M17186,M,299.4,308.7,1487,52.6,205,0,0,0,0,0,0,0,0.04474667,Baixo
2328,M17187,M,299.3,308.7,1420,50.3,208,0,0,0,0,0,0,0,0.0034306732,Baixo
2329,L49508,L,299.3,308.7,1579,36.3,211,0,0,0,0,0,0,0,0.00068392657,Baixo
2330,L49509,L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0,0,0.014802526,Baixo
2331,M17190,M,299.3,308.7,1390,49.3,215,0,0,0,0,0,0,0,0.005056931,Baixo
2332,L49511,L,299.3,308.6,1384,53.6,218,1,0,0,0,1,0,1,0.99919873,Crítico
2333,L49512,L,299.2,308.5,1378,50.4,220,1,0,0,0,1,0,1,0.1510877,Baixo
2334,L49513,L,299.2,308.5,1445,45.2,222,0,0,0,0,0,0,0,0.937477,Crítico
2335,L49514,L,299.2,308.4,1445,43.5,224,0,0,0,0,0,0,0,0.48219335,Moderado
2336,L49515,L,299.2,308.4,1509,39.4,0,0,0,0,0,0,0,0,1.19173255e-05,Baixo
2337,L49516,L,299.2,308.4,1434,46.8,2,0,0,0,0,0,0,0,4.4459757e-05,Baixo
2338,L49517,L,299.2,308.4,1877,23.9,4,0,0,0,0,0,0,0,0.00022089112,Baixo
2339,L49518,L,299.3,308.3,1651,28.0,6,0,0,0,0,0,0,0,7.823703e-07,Baixo
2340,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0,0,1.3366356e-05,Baixo
2341,L49520,L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0,0,1.4914936e-05,Baixo
2342,L49521,L,299.1,308.2,1409,46.4,12,0,0,0,0,0,0,0,2.001362e-05,Baixo
2343,M17202,M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0,0,1.862814e-06,Baixo
2344,L49523,L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0,0,0.0049953707,Baixo
2345,M17204,M,299.2,308.3,1755,26.4,19,0,0,0,0,0,0,0,3.3344886e-06,Baixo
2346,L49525,L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0,0,2.8818946e-05,Baixo
2347,L49526,L,299.2,308.4,1402,47.7,24,0,0,0,0,0,0,0,2.2142606e-06,Baixo
2348,L49527,L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0,0,5.161406e-06,Baixo
2349,L49528,L,299.2,308.4,1436,41.8,28,0,0,0,0,0,0,0,1.4081478e-05,Baixo
2350,M17209,M,299.3,308.5,1386,42.2,30,0,0,0,0,0,0,0,8.534862e-05,Baixo
2351,L49530,L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0,0,3.1572658e-06,Baixo
2352,L49531,L,299.2,308.4,1393,48.4,35,0,0,0,0,0,0,0,3.3173637e-06,Baixo
2353,M17212,M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0,0,2.525371e-06,Baixo
2354,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0,0,7.7966206e-07,Baixo
2355,L49534,L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0,0,0.00043201,Baixo
2356,M17215,M,299.3,308.5,1305,60.6,44,0,0,0,0,0,0,0,7.1466566e-05,Baixo
2357,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,0,6.469898e-07,Baixo
2358,L49537,L,299.3,308.5,1772,26.1,52,0,0,0,0,0,0,0,3.367381e-05,Baixo
2359,M17218,M,299.2,308.4,1381,42.5,54,0,0,0,0,0,0,0,5.2018727e-06,Baixo
2360,L49539,L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0,0,0.0002187118,Baixo
2361,H31774,H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0,0,2.091168e-05,Baixo
2362,M17221,M,299.2,308.6,1631,35.4,64,0,0,0,0,0,0,0,7.691135e-06,Baixo
2363,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,0,2.1086245e-05,Baixo
2364,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0,0,7.159694e-07,Baixo
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,0,5.71672e-05,Baixo
2366,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0,0,1.2793885e-06,Baixo
2367,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,0,8.3496167e-07,Baixo
2368,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,0,2.5435216e-05,Baixo
2369,M17228,M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0,0,1.5723866e-05,Baixo
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0,0,1.0269632e-05,Baixo
2371,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,0,1.3171674e-06,Baixo
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0,0,1.4872212e-05,Baixo
2373,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0,0,4.035217e-06,Baixo
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,0,0.00012453907,Baixo
2375,M17234,M,299.2,308.4,1538,38.0,98,0,0,0,0,0,0,0,0.00011158135,Baixo
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,0,2.3155613e-05,Baixo
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0,0,0.00010575389,Baixo
2378,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,0,4.564474e-05,Baixo
2379,L49558,L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0,0,9.312302e-05,Baixo
2380,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0,0,1.4776269e-06,Baixo
2381,L49560,L,299.0,308.1,1242,60.9,117,0,0,0,0,0,0,0,0.0008526877,Baixo
2382,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,0,1.7610585e-06,Baixo
2383,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,0,9.4851237e-07,Baixo
2384,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0,0,4.1695162e-07,Baixo
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,0,2.8040233e-06,Baixo
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,0,4.748355e-06,Baixo
2387,L49566,L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0,0,8.4596104e-05,Baixo
2388,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,0,1.6535916e-05,Baixo
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,0,0.0010656005,Baixo
2390,L49569,L,299.2,308.5,1867,27.0,138,0,0,0,0,0,0,0,0.00021263701,Baixo
2391,L49570,L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0,0,5.0985554e-06,Baixo
2392,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,0,2.224178e-06,Baixo
2393,L49572,L,299.2,308.5,1340,50.0,144,0,0,0,0,0,0,0,4.8582656e-06,Baixo
2394,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0,0,3.5540317e-05,Baixo
2395,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0,0,5.4054185e-06,Baixo
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0,0,7.991604e-07,Baixo
2397,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0,0,2.0191369e-07,Baixo
2398,L49577,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0,0,2.6905973e-06,Baixo
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,0,1.2909871e-05,Baixo
2400,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,0,0.00016275316,Baixo
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,0,0.00019847373,Baixo
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,0,9.371139e-06,Baixo
2403,L49582,L,299.2,308.7,1325,51.0,171,0,0,0,0,0,0,0,8.8250476e-05,Baixo
2404,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0,0,4.5107774e-07,Baixo
2405,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0,0,0.00014767124,Baixo
2406,L49585,L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0,0,1.6378595e-05,Baixo
2407,L49586,L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0,0,0.0007251816,Baixo
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0,0,3.427117e-05,Baixo
2409,L49588,L,299.0,308.4,1356,52.6,188,0,0,0,0,0,0,0,0.0004540633,Baixo
2410,L49589,L,299.1,308.5,1539,46.8,190,0,0,0,0,0,0,0,3.1803174e-06,Baixo
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,0,2.8856668e-06,Baixo
2412,L49591,L,299.0,308.5,1559,38.1,194,0,0,0,0,0,0,0,6.057256e-05,Baixo
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,0,7.008464e-05,Baixo
2414,L49593,L,299.0,308.5,1886,23.0,198,0,0,0,0,0,0,0,0.0005126196,Baixo
2415,L49594,L,299.1,308.5,1415,43.4,0,0,0,0,0,0,0,0,5.509944e-06,Baixo
2416,M17275,M,299.1,308.5,1587,35.6,2,0,0,0,0,0,0,0,1.5293987e-05,Baixo
2417,L49596,L,299.0,308.4,1571,38.6,5,0,0,0,0,0,0,0,9.339359e-06,Baixo
2418,L49597,L,298.9,308.3,1576,36.6,7,0,0,0,0,0,0,0,6.8261295e-07,Baixo
2419,L49598,L,298.9,308.3,1660,34.4,9,0,0,0,0,0,0,0,5.085838e-07,Baixo
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,0,2.151e-05,Baixo
2421,H31834,H,298.8,308.2,1450,44.7,14,0,0,0,0,0,0,0,2.2661035e-07,Baixo
2422,L49601,L,298.9,308.2,2384,15.0,19,0,0,0,0,0,0,0,0.00077029795,Baixo
2423,L49602,L,298.8,308.2,1443,53.4,21,0,0,0,0,0,0,0,3.0729934e-05,Baixo
2424,M17283,M,298.9,308.2,2022,20.0,23,0,0,0,0,0,0,0,6.1905394e-06,Baixo
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,0,1.0422275e-05,Baixo
2426,L49605,L,298.8,308.1,1472,53.5,28,0,0,0,0,0,0,0,9.086079e-06,Baixo
2427,M17286,M,298.9,308.2,1372,63.6,30,1,0,0,1,0,0,1,0.77483135,Alto
2428,L49607,L,298.9,308.3,1855,23.8,33,0,0,0,0,0,0,0,2.5046552e-06,Baixo
2429,M17288,M,299.0,308.3,1377,47.2,35,0,0,0,0,0,0,0,9.560086e-06,Baixo
2430,L49609,L,298.9,308.3,1432,48.9,38,0,0,0,0,0,0,0,3.1301752e-06,Baixo
2431,M17290,M,298.9,308.2,1335,47.8,40,0,0,0,0,0,0,0,3.4200272e-07,Baixo
2432,M17291,M,298.9,308.2,1411,51.3,43,0,0,0,0,0,0,0,0.0001564838,Baixo
2433,L49612,L,298.9,308.2,1510,43.5,46,0,0,0,0,0,0,0,6.5684196e-07,Baixo
2434,L49613,L,299.0,308.3,1441,44.0,48,0,0,0,0,0,0,0,3.4602135e-06,Baixo
2435,M17294,M,299.0,308.2,1358,42.7,50,0,0,0,0,0,0,0,0.000103060345,Baixo
2436,L49615,L,298.9,308.2,1686,30.4,53,0,0,0,0,0,0,0,3.1408983e-06,Baixo
2437,H31850,H,299.0,308.2,1662,30.4,55,0,0,0,0,0,0,0,3.9435654e-06,Baixo
2438,L49617,L,299.1,308.3,1426,40.1,60,0,0,0,0,0,0,0,0.00025182895,Baixo
2439,M17298,M,299.1,308.4,1330,53.6,62,0,0,0,0,0,0,0,1.4573162e-05,Baixo
2440,L49619,L,299.1,308.4,1693,31.6,65,0,0,0,0,0,0,0,1.2736765e-06,Baixo
2441,L49620,L,299.1,308.4,1426,47.9,67,0,0,0,0,0,0,0,7.85446e-06,Baixo
2442,L49621,L,299.1,308.5,1676,31.0,69,0,0,0,0,0,0,0,6.347952e-06,Baixo
2443,M17302,M,299.1,308.4,1332,51.7,71,0,0,0,0,0,0,0,6.8094523e-06,Baixo
2444,L49623,L,299.1,308.5,1647,35.0,74,0,0,0,0,0,0,0,1.44247015e-05,Baixo
2445,L49624,L,299.2,308.6,1267,68.2,76,1,0,0,1,0,0,1,0.9993666,Crítico
2446,H31859,H,299.2,308.7,1375,55.1,78,0,0,0,0,0,0,0,0.00021305283,Baixo
2447,L49626,L,299.3,308.6,1422,48.9,83,0,0,0,0,0,0,0,2.8994045e-06,Baixo
2448,L49627,L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0,0,3.1662753e-06,Baixo
2449,L49628,L,299.4,308.9,1440,42.5,87,0,0,0,0,0,0,0,1.2943403e-05,Baixo
2450,L49629,L,299.3,308.8,1772,25.2,89,0,0,0,0,0,0,0,9.136947e-06,Baixo
2451,L49630,L,299.2,308.7,1492,37.8,91,0,0,0,0,0,0,0,4.973421e-05,Baixo
2452,L49631,L,299.2,308.7,1650,30.5,93,0,0,0,0,0,0,0,2.3800174e-05,Baixo
2453,M17312,M,299.1,308.6,2329,14.6,95,0,0,0,0,0,0,0,0.002704585,Baixo
2454,L49633,L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0,0,1.7948652e-05,Baixo
2455,L49634,L,299.0,308.6,1653,31.7,100,0,0,0,0,0,0,0,1.6342989e-06,Baixo
2456,L49635,L,299.0,308.6,1946,22.3,102,0,0,0,0,0,0,0,4.8528573e-06,Baixo
2457,L49636,L,299.1,308.6,1555,36.6,104,0,0,0,0,0,0,0,3.9122347e-06,Baixo
2458,L49637,L,299.0,308.6,1661,32.2,106,0,0,0,0,0,0,0,1.705287e-06,Baixo
2459,L49638,L,299.0,308.6,1434,45.9,108,0,0,0,0,0,0,0,2.8649697e-06,Baixo
2460,L49639,L,299.0,308.6,1297,54.2,110,0,0,0,0,0,0,0,2.2192806e-05,Baixo
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0,0,5.4201873e-06,Baixo
2462,M17321,M,298.9,308.6,1517,39.8,114,0,0,0,0,0,0,0,3.4889777e-05,Baixo
2463,L49642,L,298.9,308.5,1742,34.5,117,0,0,0,0,0,0,0,8.8058835e-07,Baixo
2464,L49643,L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,0,3.244197e-06,Baixo
2465,M17324,M,298.9,308.5,1534,42.9,121,0,0,0,0,0,0,0,1.2531418e-05,Baixo
2466,L49645,L,298.9,308.6,1481,40.7,124,0,0,0,0,0,0,0,5.5787546e-06,Baixo
2467,L49646,L,299.0,308.6,1429,37.7,126,0,0,0,0,0,0,0,0.00042591948,Baixo
2468,M17327,M,298.9,308.6,1574,33.5,128,0,0,0,0,0,0,0,2.4831047e-07,Baixo
2469,M17328,M,298.9,308.6,1524,40.4,131,0,0,0,0,0,0,0,1.5613277e-05,Baixo
2470,L49649,L,299.0,308.7,1507,37.5,134,0,0,0,0,0,0,0,0.00018552765,Baixo
2471,L49650,L,298.9,308.5,1467,44.7,136,0,0,0,0,0,0,0,2.251959e-06,Baixo
2472,L49651,L,298.9,308.4,1301,51.1,138,0,0,0,0,0,0,0,1.9666606e-05,Baixo
2473,L49652,L,298.9,308.5,1429,55.1,140,0,0,0,0,0,0,0,3.8256978e-05,Baixo
2474,M17333,M,298.9,308.5,1555,37.6,142,0,0,0,0,0,0,0,0.00012605258,Baixo
2475,L49654,L,298.9,308.5,1503,40.6,145,0,0,0,0,0,0,0,5.058893e-06,Baixo
2476,L49655,L,298.9,308.5,1459,43.1,147,0,0,0,0,0,0,0,8.033854e-06,Baixo
2477,H31890,H,298.9,308.4,1449,42.4,149,0,0,0,0,0,0,0,2.5522045e-06,Baixo
2478,L49657,L,298.9,308.5,1387,57.3,154,0,0,0,0,0,0,0,0.00034047966,Baixo
2479,M17338,M,298.9,308.5,1456,50.0,156,0,0,0,0,0,0,0,1.7992303e-05,Baixo
2480,L49659,L,299.0,308.5,1604,34.7,159,0,0,0,0,0,0,0,6.7140554e-06,Baixo
2481,L49660,L,299.0,308.6,1734,32.4,161,0,0,0,0,0,0,0,3.095319e-06,Baixo
2482,L49661,L,299.0,308.6,1378,47.8,163,0,0,0,0,0,0,0,0.00020815164,Baixo
2483,L49662,L,298.9,308.7,1504,41.8,165,0,0,0,0,0,0,0,4.887547e-06,Baixo
2484,M17343,M,298.9,308.7,1402,49.8,167,0,0,0,0,0,0,0,1.6553573e-05,Baixo
2485,H31898,H,298.8,308.6,1524,37.7,170,0,0,0,0,0,0,0,4.618127e-06,Baixo
2486,L49665,L,298.8,308.6,1593,35.5,175,0,0,0,0,0,0,0,1.4709465e-05,Baixo
2487,M17346,M,298.9,308.7,1772,28.4,177,0,0,0,0,0,0,0,8.759049e-05,Baixo
2488,H31901,H,298.9,308.6,1623,31.0,180,0,0,0,0,0,0,0,3.5985875e-06,Baixo
2489,L49668,L,298.9,308.7,1356,50.7,185,0,0,0,0,0,0,0,4.7997026e-05,Baixo
2490,H31903,H,298.9,308.7,1500,41.6,187,0,0,0,0,0,0,0,4.9894047e-06,Baixo
2491,H31904,H,299.1,308.8,1566,46.6,192,0,0,0,0,0,0,0,3.0446697e-06,Baixo
2492,L49671,L,299.1,308.9,1445,43.4,197,0,0,0,0,0,0,0,2.8641187e-05,Baixo
2493,H31906,H,299.0,308.8,1382,58.5,199,0,0,0,0,0,0,0,0.09732808,Baixo
2494,M17353,M,299.0,308.8,1418,45.7,204,0,0,0,0,0,0,0,0.00077044003,Baixo
2495,L49674,L,299.1,308.8,1329,53.6,207,1,0,0,0,1,0,1,0.99758303,Crítico
2496,M17355,M,299.1,308.8,1491,41.0,209,0,0,0,0,0,0,0,0.0073773395,Baixo
2497,M17356,M,299.2,308.9,1573,37.4,212,0,0,0,0,0,0,0,0.10991161,Baixo
2498,M17357,M,299.2,308.9,1521,42.3,215,0,0,0,0,0,0,0,6.155045e-05,Baixo
2499,L49678,L,299.1,308.9,1467,47.2,218,0,0,0,0,0,0,0,0.0049245735,Baixo
2500,M17359,M,299.1,308.9,1325,48.4,220,0,0,0,0,0,0,0,0.10082738,Baixo
2501,L49680,L,299.1,308.9,1617,32.3,223,0,0,0,0,0,0,0,0.0032301531,Baixo
2502,M17361,M,299.1,308.9,1476,42.7,225,0,0,0,0,0,0,0,0.00045294754,Baixo
2503,L49682,L,299.2,309.0,1515,48.9,228,1,0,0,0,1,0,1,0.86978877,Crítico
2504,L49683,L,299.2,309.0,1408,47.2,0,0,0,0,0,0,0,0,3.5315236e-06,Baixo
2505,L49684,L,299.2,309.1,1468,45.6,2,0,0,0,0,0,0,0,7.9991753e-07,Baixo
2506,L49685,L,299.2,309.1,1387,48.7,4,0,0,0,0,0,0,0,7.46265e-06,Baixo
2507,M17366,M,299.2,309.1,1503,34.7,6,0,0,0,0,0,0,0,5.3206696e-07,Baixo
2508,H31921,H,299.2,309.1,1410,47.1,9,0,0,0,0,0,0,0,1.2670321e-07,Baixo
2509,L49688,L,299.0,308.9,1615,30.6,14,0,0,0,0,0,0,0,1.050298e-06,Baixo
2510,L49689,L,299.0,308.9,1511,35.9,16,0,0,0,0,0,0,0,7.434165e-06,Baixo
2511,L49690,L,299.1,309.0,1405,53.8,18,0,0,0,0,0,0,0,2.656815e-06,Baixo
2512,M17371,M,299.0,308.9,1526,41.1,20,0,0,0,0,0,0,0,1.8776012e-05,Baixo
2513,L49692,L,298.9,308.8,1530,38.3,23,0,0,0,0,0,0,0,7.8706853e-07,Baixo
2514,L49693,L,299.0,308.7,1583,32.5,25,0,0,0,0,0,0,0,3.888459e-07,Baixo
2515,L49694,L,298.9,308.6,2069,18.7,27,0,0,0,0,0,0,0,1.7492614e-05,Baixo
2516,L49695,L,298.8,308.5,1490,35.0,29,0,0,0,0,0,0,0,3.3724496e-06,Baixo
2517,L49696,L,298.8,308.5,1736,29.0,31,0,0,0,0,0,0,0,2.9565672e-06,Baixo
2518,L49697,L,298.8,308.5,1395,44.4,33,0,0,0,0,0,0,0,7.951351e-06,Baixo
2519,M17378,M,298.9,308.6,1425,49.6,35,0,0,0,0,0,0,0,3.3702108e-07,Baixo
2520,L49699,L,298.8,308.6,1631,32.4,38,0,0,0,0,0,0,0,5.0639864e-07,Baixo
2521,L49700,L,298.8,308.6,1535,41.2,40,0,0,0,0,0,0,0,5.4168077e-06,Baixo
2522,L49701,L,298.8,308.6,1584,34.4,42,0,0,0,0,0,0,0,3.3582114e-07,Baixo
2523,M17382,M,298.8,308.7,1543,38.2,44,0,0,0,0,0,0,0,2.7231645e-05,Baixo
2524,L49703,L,298.8,308.7,1635,35.2,47,0,0,0,0,0,0,0,3.6661595e-07,Baixo
2525,M17384,M,298.8,308.7,1446,45.5,49,0,0,0,0,0,0,0,1.9450908e-06,Baixo
2526,M17385,M,298.8,308.6,1598,35.1,52,0,0,0,0,0,0,0,9.1881174e-07,Baixo
2527,L49706,L,298.8,308.6,1501,35.0,55,0,0,0,0,0,0,0,5.594119e-06,Baixo
2528,L49707,L,298.8,308.5,1450,50.8,57,0,0,0,0,0,0,0,4.896215e-06,Baixo
2529,L49708,L,298.8,308.6,1730,25.9,59,0,0,0,0,0,0,0,5.727073e-07,Baixo
2530,M17389,M,298.8,308.6,1571,33.7,61,0,0,0,0,0,0,0,1.475661e-06,Baixo
2531,L49710,L,298.9,308.7,1438,51.7,64,0,0,0,0,0,0,0,2.3636547e-05,Baixo
2532,M17391,M,298.8,308.5,1510,38.7,66,0,0,0,0,0,0,0,0.00011786086,Baixo
2533,L49712,L,298.9,308.7,1389,44.9,69,0,0,0,0,0,0,0,1.0784258e-05,Baixo
2534,L49713,L,298.8,308.7,1490,33.6,71,0,0,0,0,0,0,0,2.1986865e-05,Baixo
2535,L49714,L,298.9,308.7,1729,26.6,73,0,0,0,0,0,0,0,3.6726437e-05,Baixo
2536,L49715,L,299.0,308.8,1495,38.4,75,0,0,0,0,0,0,0,2.6724026e-06,Baixo
2537,L49716,L,298.9,308.8,1281,53.9,77,0,0,0,0,0,0,0,3.087902e-05,Baixo
2538,H31951,H,298.9,308.7,1353,48.1,79,0,0,0,0,0,0,0,1.2243571e-05,Baixo
2539,L49718,L,299.1,308.8,1429,50.1,84,0,0,0,0,0,0,0,2.2478478e-06,Baixo
2540,L49719,L,299.1,308.8,1413,42.1,86,0,0,0,0,0,0,0,2.6550242e-06,Baixo
2541,L49720,L,299.1,308.8,1502,38.3,88,0,0,0,0,0,0,0,1.4409371e-05,Baixo
2542,H31955,H,299.1,308.8,1553,32.6,90,0,0,0,0,0,0,0,8.24125e-06,Baixo
2543,H31956,H,299.2,308.9,1712,26.4,95,0,0,0,0,0,0,0,1.2037947e-05,Baixo
2544,L49723,L,299.3,309.0,1786,23.5,100,0,0,0,0,0,0,0,2.7769115e-06,Baixo
2545,L49724,L,299.2,309.0,1951,21.4,102,0,0,0,0,0,0,0,5.2878927e-06,Baixo
2546,M17405,M,299.2,309.0,1541,36.3,104,0,0,0,0,0,0,0,1.0456324e-05,Baixo
2547,L49726,L,299.2,309.1,1605,34.3,107,0,0,0,0,0,0,0,2.0429509e-08,Baixo
2548,L49727,L,299.2,309.1,1578,38.1,109,0,0,0,0,0,0,0,2.2436884e-06,Baixo
2549,M17408,M,299.3,309.2,1440,37.5,111,0,0,0,0,0,0,0,0.00023945823,Baixo
2550,L49729,L,299.4,309.2,1489,42.3,114,0,0,0,0,0,0,0,3.8450014e-07,Baixo
2551,L49730,L,299.4,309.3,1366,48.4,116,0,0,0,0,0,0,0,2.7693908e-05,Baixo
2552,L49731,L,299.3,309.2,1541,37.2,118,0,0,0,0,0,0,0,2.5312952e-06,Baixo
2553,H31966,H,299.3,309.1,1552,40.7,120,0,0,0,0,0,0,0,3.0410336e-06,Baixo
2554,L49733,L,299.3,309.1,1473,40.3,125,0,0,0,0,0,0,0,1.5327846e-06,Baixo
2555,L49734,L,299.3,309.1,1531,37.9,127,0,0,0,0,0,0,0,8.786255e-07,Baixo
2556,L49735,L,299.3,309.2,1511,37.2,129,0,0,0,0,0,0,0,4.525778e-06,Baixo
2557,M17416,M,299.3,309.1,1449,47.9,131,0,0,0,0,0,0,0,1.2635068e-06,Baixo
2558,M17417,M,299.4,309.1,1440,50.0,134,0,0,0,0,0,0,0,7.2246e-07,Baixo
2559,M17418,M,299.2,309.0,1881,23.9,137,0,0,0,0,0,0,0,0.00028957304,Baixo
2561,M17420,M,299.4,309.1,1326,62.0,142,0,0,0,0,0,0,0,0.0004935106,Baixo
2562,L49741,L,299.4,309.2,1607,31.7,145,0,0,0,0,0,0,0,3.801594e-07,Baixo
